景区名称,级别,地区,热度,简介,价格,月销量,城市,图片
佳映国际影城,无,[天津·天津·和平区],0.0,超五星级豪华影城,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/bd/bd8d94e1f844b11c.water.jpg_280x200_980f3252.jpg
新《印象莫奈：时光映迹艺术展》天津站,无,[天津·天津·和平区],0.0,仿佛与莫奈一起置身一个世纪前的池边,0,0,天津,https://imgs.qunarzz.com/sight/p0/1705/bb/bb4abb8b70fee0faa3.water.jpg_280x200_ccb50513.jpg
天津小梨园相声半木会馆店,无,[天津·天津·红桥区],0.0,——天津老城博物馆内，独具特色。茶楼面积为二百平方米，能够同时接纳观众近百人，内部装饰精美典雅，使观众在得到视听享受的同,0,0,天津,https://imgs.qunarzz.com/sight/p0/201308/27/93ff5fac0ee8f557c8d65eac.jpg_280x200_65ec8bce.jpg
天津华夏未来剧场,无,[天津·天津·河西区],0.0,观看小话剧的绝佳场所,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/1d/1de9f3d094afbbb3.water.jpg_280x200_8be347d3.jpg
名流茶馆新华路店,无,[天津·天津·和平区],0.0,名流茶馆是由中建六局安装公司与天津表演咨询委员会横向联，在本市繁华地区开设的一处古朴、典雅，以展示津沽特色的文化娱乐场所,0,0,天津,https://imgs.qunarzz.com/sight/p0/201303/07/b380ed856ddf3a96c8d65eac.jpg_280x200_64794ce7.jpg
和平文化宫津味儿相声演出专场,无,[天津·天津·和平区],0.0,天津一宝，无相无形，却代代相传,0,0,天津,https://imgs.qunarzz.com/sight/p0/201309/05/240e6f654342847cc8d65eac.jpg_280x200_ec5f7b36.jpg
天津中华剧院,无,[天津·天津·河西区],0.0,国内迄今少有的以上演京剧为主的剧场,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/7c/7ccaf2e90c1df048.water.jpg_280x200_d1dff3e4.jpg
水滴欢彩皇家大马戏,无,[天津·天津·天津奥林匹克体育中心],0.0,将马戏表演融合完整故事展现于观众面前,0,0,天津,https://imgs.qunarzz.com/sight/p0/201301/11/1d5c94a90d35002493835fbb.jpg_280x200_51917bcd.jpg
天津13CLUB,无,[天津·天津·河北区],0.0,以摇滚、民谣为主的LIVE HOUSE,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/3e/3e30fcc85862e47b.water.jpg_280x200_511f2904.jpg
曹禺剧场,无,[天津·天津·河北区],0.0,曹禺话剧作品的表演场所,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/9b/9bb07e8ce885f65b.water.jpg_280x200_f33f4d98.jpg
杨光相声社古文化街码头旗舰店,无,[天津·天津·南开区],0.0,不一样的相声视听大餐,0,0,天津,https://imgs.qunarzz.com/sight/p0/1903/e3/e300eb998c863fd2a3.img.jpg_280x200_013084d9.jpg
元気爆客电音节,无,[天津·天津·津南区],0.0,这将是一场国内顶 级DJ同台斗技的比武擂台，也将是raver 蹦的最high的电音盛宴。他们为你打碟，你们为他打call,0,0,天津,https://imgs.qunarzz.com/sight/p0/1910/bc/bc25ac70944ac39ba3.img.jpg_280x200_303b5d3d.jpg
华夏未来优咪影城,无,[天津·天津·河西区],0.0,打造专属儿童的主题影视基地,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/26/2603a518ef8479ee.water.jpg_280x200_a1286d72.jpg
天津大礼堂,无,[天津·天津·河西区],0.0,国际国内大型会议及音乐会的举办场所,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/59/5945a278bd51a3ab.water.jpg_280x200_822233df.jpg
天津人民公园,无,[天津·天津·河西区],0.7,被誉为镶嵌在繁华闹市中的“绿宝石”,0,0,天津,https://imgs.qunarzz.com/sight/p0/201312/12/7e4ff9acb614df1b2b99cb27b6424961.jpg_280x200_04a8ad6c.jpg
三源益康游泳馆,无,[天津·天津·河东区],0.0,多功能休闲活动馆,0,0,天津,https://imgs.qunarzz.com/sight/p0/1611/f9/f9a5f2eef677fffea3.water.jpg_280x200_bc59456b.jpg
天津奥体中心,无,[天津·天津·南开区],0.0,国际体育交流中心,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/84/84911339c3ab53fb.water.jpg_280x200_62975e4c.jpg
星期六美式农场荷兰园,无,[天津·天津·东丽区],0.0,多功能农场,0,0,天津,https://imgs.qunarzz.com/sight/p0/1903/31/31f786b173c088f2a3.img.jpg_280x200_8b379176.jpg
华夏未来国粹苑,无,[天津·天津·河西区],0.0,国粹苑精品项目以中国传统文化为核心，以国粹精神为根本。坚持寓教于乐的教育方式，让孩子们在活动中领略中国古老而悠久的文化。,0,0,天津,https://imgs.qunarzz.com/sight/p0/201301/06/84dba3995525502093835fbb.jpg_280x200_10ea1e79.jpg
CCEC跨界线学科活动,无,[天津·天津·河西区],0.0,孩子得到的不仅仅是快乐,0,0,天津,https://imgs.qunarzz.com/sight/p0/1505/fe/fe17f1cf347b2285.water.jpg_280x200_25f57ac7.jpg
河东万达广场A座,无,[天津·天津·河东区],0.0,城市综合体的代表作,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/e1/e168f7c386f5e623.water.jpg_280x200_847a8521.jpg
滨海世纪广场,无,[天津·天津·滨海新区],0.7,”。其壮观、瑰丽的英姿，令人叹为观止。位于塘沽中心区的滨海世纪广场，面积达二万四千平方米。广场上矗立着二十一棵直径一点三,0,0,天津,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/admin/20217/30d54820c6727b9958d585769ab3c5c2.png_280x200_7ef61cce.png
宝坻石幢,无,[天津·天津·河北区],0.7,在宝坻县城十字街中心，为古宝坻八景之一，称“石幢金顶”。辽圣宗年间（983-1031）建，金皇统，清康熙、光绪重建。分幢,0,0,天津,https://imgs.qunarzz.com/sight/p0/201303/05/c06837b9b355d9d9c8d65eac.jpg_280x200_872cc85d.jpg
臻美汗蒸时代,无,[天津·天津·滨海新区],0.0,大港首家纯韩式风格休闲汗蒸,0,0,天津,https://imgs.qunarzz.com/sight/p0/1710/53/53a6aeec7d0c2631a3.img.jpg_280x200_aafb1ab2.jpg
I JUMP蹦床公园,无,[天津·天津·东丽区],0.0,带你花样玩转蹦床,0,0,天津,https://imgs.qunarzz.com/sight/p0/1907/cd/cdb236fdcd7c95b8a3.img.jpg_280x200_37158f1c.jpg
突破艺术手创馆,无,[天津·天津·河西区],0.0,是一家及传统民俗与现代艺术相融合的手创馆,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/ad/adb3cb522a0af4ce.water.jpg_280x200_00ff72bb.jpg
滨海森林高尔夫俱乐部,无,[天津·天津·滨海新区],0.0,滨海森林高尔夫俱乐部位于天津滨海新区森林公园内，占地面积约为2000亩。球场设计及建造均由JFO担当。滨海森林球场整体造,0,0,天津,https://imgs.qunarzz.com/sight/p0/1409/10/f805d8a428bbe9c29ce61f2e74707ffd.jpg_280x200_6d7898d7.jpg
天津华纳国际高尔夫俱乐部,无,[天津·天津·滨海新区],0.0,欧式风格高尔夫俱乐部,0,0,天津,https://imgs.qunarzz.com/sight/p0/1502/9f/9f80608b2aa3987c.water.jpg_280x200_c412c30b.jpg
天津体育中心（大馆）,无,[天津·天津·南开区],0.0,国际标准的多功能大型体育馆,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/e9/e98fbe784e67d968.water.jpg_280x200_9eb2ca6d.jpg
未来先锋机器人俱乐部,无,[天津·天津·河西区],0.0,有老师专门给讲解，一个老师带一个孩子,0,0,天津,https://imgs.qunarzz.com/sight/p0/1505/c5/c56b78d370dc9f62.water.jpg_280x200_9859690b.jpg
劲松园,无,[天津·天津·蓟州区],0.7,以浓郁的松文化而闻名遐迩,0,0,天津,https://imgs.qunarzz.com/sight/p0/201403/07/592eb903460cf0f0457d5ae1fb2c0de2.jpg_280x200_ba384d9b.jpg
DreamTown蹦乐场,无,[天津·天津],0.0,Dream Town蹦乐场是“适合全家玩乐”的超大型室内综合蹦床乐园，占地面积达6000平米超大场馆蹦床+淘气堡。Dre,0,0,天津,https://imgs.qunarzz.com/sight/p0/1908/67/674d6fe9b0032ef2a3.img.jpg_280x200_f67992e8.jpg
乐仕堡儿童多元智能拓展中心(奥城店),无,[天津·天津·南开区],0.0,集运动、拓展、教育、智能开发于孩子一身,0,0,天津,https://imgs.qunarzz.com/sight/p0/201405/21/a60c2b784177e6e89634c048d8b7e9f6.jpg_280x200_9c0b57a9.jpg
京津高尔夫俱乐部,无,[天津·天津·津南区],0.7,18洞国际标准场地,0,0,天津,https://imgs.qunarzz.com/sight/p89/201211/01/067aa66924748a4593835fbb.jpg_280x200_7349fd1d.jpg
华梦葡萄酒文化博物馆,无,[天津·天津·滨海新区],0.0,在自然之中体验葡萄酒的文化,0,0,天津,https://imgs.qunarzz.com/sight/p0/201301/06/4fd46e9bf5a2b3f993835fbb.jpg_280x200_298a434e.jpg
团泊洼水库,无,[天津·天津·静海县],0.0,观赏鸟类的大好时机,0,0,天津,https://imgs.qunarzz.com/sight/p0/201304/07/403756973c057a64c8d65eac.jpg_280x200_79f4d0a5.jpg
红谷军事体验基地,无,[天津·天津·蓟州区],0.0,红谷基地户外核心场地占地6亩，拥有特色主题镭战场地以及附属生存游戏、狩猎、打靶场地。位于蓟县县城城北津围公路7公里处西面,0,0,天津,https://imgs.qunarzz.com/sight/p0/201301/15/5cf93bc5ed033c5f93835fbb.jpg_280x200_5b099ac2.jpg
天津体适堡健身俱乐部,无,[天津·天津·南开区],0.0,价格优惠的专业健身俱乐部,0,0,天津,https://imgs.qunarzz.com/sight/p0/1411/5f/07c31627ab30c7259d59eab490c28115.water.jpg_280x200_f39aeca6.jpg
菲杰斯游泳健身俱乐部,无,[天津·天津·河西区],0.0,30余种操课，瑜伽，拉丁，普拉提，肚皮舞,0,0,天津,https://imgs.qunarzz.com/sight/p0/1611/bd/bd25da92317b46bda3.water.jpg_280x200_ecb7952e.jpg
时速先锋,无,[天津·天津·南开区],0.0,时速先锋是一家专业的娱乐场所,0,0,天津,https://imgs.qunarzz.com/sight/p0/1502/eb/eb46b6cbfcfbb0f2.water.jpg_280x200_3b8c4d6a.jpg
天津塔塔王国儿童乐园,无,[天津·天津·南开区],0.0,大型亲子乐园，童年的欢乐回忆,0,0,天津,https://imgs.qunarzz.com/sight/p0/1709/c5/c58570ef290802fea3.img.jpg_280x200_b253da24.jpg
汉沽城区4D动感影院体验,无,[天津·天津·滨海新区],0.0,刺激影片，等你来挑战,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/86/86d18945991e1733.water.jpg_280x200_774ad68f.jpg
天竺高尔夫俱乐部,无,[天津·天津·南开区],0.0,让您在喧嚣的都市生活外舒缓身心,0,0,天津,https://imgs.qunarzz.com/sight/p0/201403/31/30db91b7b2a7f6828ff9edc9cd3e8aea.jpg_280x200_d5cbc7de.jpg
悦园,无,[天津·天津·东丽区],0.72,四周粉墙黛顶，园中小桥流水,0,0,天津,https://imgs.qunarzz.com/sight/p16/201211/01/9ffe9ee70dc0d40493835fbb.jpg_280x200_71ce4ec7.jpg
百亩冰雪大世界,无,[天津·天津],0.0,百亩冰雪大世界，肆意玩个够,0,0,天津,https://imgs.qunarzz.com/sight/p0/1812/9c/9c857aab9e00c3e5a3.img.jpg_280x200_1cbe4eec.jpg
华夏未来X-box动漫体验,无,[天津·天津·河西区],0.0,玩法新颖，益智游戏，体脑并用,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/63/63fa77fb32c85bbf.water.jpg_280x200_d0797520.jpg
Mr.k桌游吧,无,[天津·天津·河西区],0.0,店面虽小，但很温馨，价格实惠,0,0,天津,https://imgs.qunarzz.com/sight/p0/1505/44/4412a86811b144e8.water.jpg_280x200_f7a9e297.jpg
凯洁诺儿童淘气堡,无,[天津·天津·武清区],0.0,玩乐休闲，放松身心好去处,0,0,天津,https://imgs.qunarzz.com/sight/p0/1411/29/ddf276557d5c83cecb11aa0c943e37cd.water.jpg_280x200_abaef75f.jpg
天津艾趣冰雪嘉年华,无,[天津·天津·龙顺度假庄园生态观光园],0.0,先进的戏雪设备，带给你高水平戏雪乐趣,0,0,天津,https://imgs.qunarzz.com/sight/p0/1712/c3/c3395e297ec3d799a3.img.jpg_280x200_09f715f2.jpg
启橙娱乐,无,[天津·天津·河西区],0.0,射击类体感游戏,0,0,天津,https://imgs.qunarzz.com/sight/p0/1412/a0/9ca7f4254732a6bc81dd26f43a4b5c2a.water.jpg_280x200_d470933c.jpg
同悦兴茶社,无,[天津·天津·南开区],0.0,曲艺名手云集之地,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/dc/dcd4bfb10eeca025.water.jpg_280x200_5c6c3ffe.jpg
名流茶馆鼓楼店,无,[天津·天津·南开区],0.0,茶馆古朴典雅，展示津沽特色的文化,0,0,天津,https://imgs.qunarzz.com/sight/p0/201303/07/450c95504a8798c7c8d65eac.jpg_280x200_3cb8944b.jpg
浩尚游泳健身,无,[天津·天津·南开区],0.0,促进血液循环，强身健体,0,0,天津,https://imgs.qunarzz.com/sight/p0/201403/31/4f01a505da099bb5fbd1ed4dc5f3c676.jpg_280x200_599300de.jpg
挂甲禅寺,无,[天津·天津·河西区],0.0,修建于距今1300多年以前的隋唐时期,0,0,天津,https://imgs.qunarzz.com/sight/p0/201301/18/015d85e8ca59f9dd93835fbb.jpg_280x200_503086f6.jpg
双发游泳馆,无,[天津·天津·北辰区],0.0,集阳光游泳池，四季恒温,0,0,天津,https://imgs.qunarzz.com/sight/p0/1806/e6/e663a23fb6823a8fa3.img.jpg_280x200_1ed5e374.jpg
米立方冰雪嘉年华,无,[天津·天津·津南区],0.0,米立方冰雪嘉年华，于2020年1月1日盛大开业，坐标天津米立方停车场，在这里你可以彻底将自己置身于雪白的世界，在无垠的白,0,0,天津,https://imgs.qunarzz.com/sight/p0/1912/94/94d4f0e6c50c2cbda3.img.jpg_280x200_1f2c8092.jpg
泉水湾温泉中心,无,[天津·天津·北辰区],0.0,休闲好去处,0,0,天津,https://imgs.qunarzz.com/sight/p0/1704/d1/d1952602288ba0faa3.img.jpg_280x200_e6862af9.jpg
天津旅游景区电子门票一卡通,无,[天津·天津],0.0,“有卡任性”,0,0,天津,https://imgs.qunarzz.com/sight/p0/1502/54/5449e4fc8f1e84e5.water.jpg_280x200_ff835c3b.jpg
蓟县战神谷真人CS基地,无,[天津·天津·蓟州区],0.0,全战场化军事训练基地,0,0,天津,https://imgs.qunarzz.com/sight/p0/201301/07/eb3b592ace4f9d8093835fbb.jpg_280x200_8c8bf2e9.jpg
水木天成游泳馆,无,[天津·天津·红桥区],0.0,水木天成游泳馆位于天津市红桥区去水木天成中央会所，凭借先进的品牌经营理念，人性化的经营管理，已发展成为一个引领时尚健康生,0,0,天津,https://imgs.qunarzz.com/sight/p0/1505/9b/9b0105081775f90d.water.jpg_280x200_8c17d033.jpg
石趣园,无,[天津·天津·蓟州区],0.7,怪石众多，形态逼真，奇异成趣,0,0,天津,https://imgs.qunarzz.com/sight/p53/201211/09/1e7b77043ef4e86c93835fbb.jpg_280x200_d876e373.jpg
天鹅湖万景园私汤温泉酒店,无,[天津·天津·武清区],0.0,"特色的私汤温泉客房内置独立的小泡池，可享受私密空间不受打扰。
在这里，你可与亲朋相约，或漫步在绿荫间，或静心垂钓于湖畔，",0,0,天津,https://imgs.qunarzz.com/sight/p0/2001/bd/bdc520d6bb49b2aba3.img.jpg_280x200_bab005a3.jpg
英锐桌游吧,无,[天津·天津·滨海新区],0.0,每周末狼人杀、跑团，每月三国杀3v3比赛,0,0,天津,https://imgs.qunarzz.com/sight/p0/1505/b3/b35abaf2705b6729.water.jpg_280x200_0b9e1754.jpg
天津户外真人CS镭战,无,[天津·天津·蓟州区],0.0,真实的战场体验，叫上你的队友，开战吧,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/ea/ea48d82de20a0043.water.jpg_280x200_573c1f11.jpg
C.B真人密室逃脱俱乐部,无,[天津·天津·和平区],0.0,冬阴功前传：线索完全符合主题类型，进入游戏状态快，更好的体验密室逃脱带来的乐趣。请你记得我：Ｃ.Ｂ真人密室逃脱俱乐部主打,0,0,天津,https://imgs.qunarzz.com/sight/p0/201404/15/959dabb1a67071c329dd45a1a072d6f9.jpg_280x200_a2da6177.jpg
沈阳道古物市场,无,[天津·天津·和平区],0.7,"原为街道组织的旧物交换市场,后来逐步发展成为古物交易场所。市场内有百余翩翩300多个棚亭、地摊。店铺均为仿古装修，古典文",0,0,天津,https://imgs.qunarzz.com/sight/p5/201211/04/7d1fafd18cd9b3a693835fbb.jpg_280x200_b7481261.jpg
天津冰雪大世界,无,[天津·天津·北辰区],0.0,雪上项目丰富,0,0,天津,https://imgs.qunarzz.com/sight/p0/1801/80/80a6e7c7929d87a6a3.img.jpg_280x200_7d8ca425.jpg
阿罗马高尔夫俱乐部,无,[天津·天津·大港区],0.0,依林傍水，风景宜人，水天一色，淳朴自然,0,0,天津,https://imgs.qunarzz.com/sight/p0/201407/29/41ba2a9cee3a9e2a632c6d6a42f39684.jpg_280x200_e9a3602b.jpg
军威CS训练营,无,[天津·天津·东丽区],0.0,感受枪战的残酷与魅力,0,0,天津,https://imgs.qunarzz.com/sight/p0/201404/09/e090c113c9e7df5709265c2e79d42e7e.jpg_280x200_e2be6233.jpg
东丽湖天海风快艇,无,[天津·天津·东丽区],0.0,快艇游湖是刺激与休闲为一体的亲水性项目,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/18/1845429c014756d9.water.jpg_280x200_bc9d03b6.jpg
东丽湖天海风室内真人CS,无,[天津·天津·东丽区],0.0,竭力将休闲运动融入人们的日常生活中,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/7e/7e11d03d5c73e437.water.jpg_280x200_aeb36365.jpg
艾丽斯冰雪嘉年华,无,[天津·天津·河东区],0.0,雪道多样化，让你感受不同的刺激,0,0,天津,https://imgs.qunarzz.com/sight/p0/1712/c4/c449d71279510944a3.img.jpg_280x200_e6684319.jpg
天津大学,无,[天津·天津·南开区],0.82,为我国重点投资的高等院校之一,0,0,天津,https://imgs.qunarzz.com/sight/201312/04/5ab80f883f4f97cec8d65eac.jpg_280x200_d79baa6e.jpg
西岸艺术馆,无,[天津·天津·河西区],0.0,可聆听优美旋律，吸取艺术营养，放松身心,0,0,天津,https://imgs.qunarzz.com/sight/p0/201309/11/d2a1970892c08ecdc8d65eac.jpg_280x200_dee61a5e.jpg
欢乐冰雪嘉年华,无,[天津·天津·塘儿沽],0.0,适合亲子的冰雪嘉年华,0,0,天津,https://imgs.qunarzz.com/sight/p0/1801/47/47eb4ce94c81770fa3.img.jpg_280x200_f35d559e.jpg
天津奥秘之家密室逃脱,无,[天津·天津·和平区],0.0,多种主题原创密室逃脱,0,0,天津,https://imgs.qunarzz.com/sight/p0/1412/65/b20c2ea76b169202e92ba5f809a1348a.water.jpg_280x200_5b7ad9df.jpg
品欣园（彩悦城店）,无,[天津·天津·河西区],0.0,让孩子动起手来，品尝自己的劳动果实,0,0,天津,https://imgs.qunarzz.com/sight/p0/1504/b2/b2a279f98b033231.water.jpg_280x200_2582f1aa.jpg
盘山烈士陵园,无,[天津·天津·蓟州区],0.7,发扬红色革命传统教育之地,0,0,天津,https://imgs.qunarzz.com/sight/p33/201211/09/be467d1589bb0a8593835fbb.jpg_280x200_5e3f4fc1.jpg
东方之珠洗浴（大港店）,无,[天津·天津·大港区],0.0,五星级纯绿色服务,0,0,天津,https://imgs.qunarzz.com/sight/p0/1811/e5/e5f5a02fce56647fa3.img.jpg_280x200_f4f52d52.jpg
天天婴儿游泳馆,无,[天津·天津·河东区],0.0,1-6岁幼儿可无限畅游，让家长无限放心,0,0,天津,https://qimgs.qunarzz.com/piao_qsight_provider_piao_qsight_web/908f03f1a684b137.jpg_280x200_76ddc31f.jpg
君利生态温泉庄园,无,[天津·天津·武清区],0.0,城市中的生态园林，回归自然，享受健康,0,0,天津,https://imgs.qunarzz.com/sight/p0/201311/06/0d9ccd1720d9aff3c8d65eac.png_280x200_ba7eb35f.png
缰驭马术俱乐部,无,[天津·天津·东丽区],0.0,一个你放松身心策马奔腾的好去处,0,0,天津,https://imgs.qunarzz.com/sight/p0/201404/16/3f74a8969980e84baeb222c0f0fb9e03.jpg_280x200_862a28aa.jpg
天津群艺馆,无,[天津·天津·河西区],0.0,公众文化活动的参与中心,0,0,天津,https://imgs.qunarzz.com/sight/p0/1503/5d/5d9b032c2f1f27b0.water.jpg_280x200_b852713e.jpg
炼金师实验室,无,[天津·天津·西青区],0.0,以美式管理理念为核心，有多种游玩区域,0,0,天津,https://imgs.qunarzz.com/sight/p0/1806/3c/3c8cd47a54a42c34a3.img.jpg_280x200_85a7d4be.jpg
